calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high,n_outer,n_inner,n_limbs
4,0.001,0.0009,10,-4.955565207370162e-06,2.5099301008859865e-06,-0.01,0.01,1.6209537347506311e-07,9.76062447069591e-08,9.76062447069591e-08,4.45035828195254e-07,-1.5707963267948966,1.5707963267948966,2,20,8
5,0.001,0.0009,10,-3.7257601462809185e-06,1.1134542156678032e-06,-0.01,0.01,1.4039348266775758e-07,-5.547384999199243e-08,-5.547384999199243e-08,4.705800226839086e-07,-1.5707963267948966,1.5707963267948966,2,20,8
6,0.001,0.0009,10,-3.3331702383520963e-06,5.434155304881824e-07,-0.01,0.01,1.566948431766217e-07,-9.928470750362957e-08,-9.928470750362957e-08,4.854720238972469e-07,-1.5707963267948966,1.5707963267948966,2,20,8
0,0.001,0.0009,10,-3.2304544483506667e-06,7.344261742153506e-07,-0.01,0.01,1.3508016698812818e-07,-6.909502213458886e-08,-6.909502213458886e-08,5.836922946696307e-07,-1.5707963267948966,1.5707963267948966,2,20,8
1,0.001,0.0009,10,-2.6884105929705946e-06,-3.179340566845025e-07,-0.01,0.01,1.9108671444218023e-07,-1.6333467321544638e-07,-1.6333467321544638e-07,5.276316099621418e-07,-1.5707963267948966,1.5707963267948966,2,20,8
2,0.001,0.0009,10,-1.934743612836015e-06,2.4052298787983015e-06,-0.01,0.01,1.473579565664253e-07,-1.6779084871420298e-08,-1.6779084871420298e-08,3.4990327077524413e-07,-1.5707963267948966,1.5707963267948966,2,20,8
3,0.001,0.0009,10,-3.423819792354751e-07,4.5038258944550117e-07,-0.01,0.01,2.1952185005796232e-07,-1.5094293316142817e-07,-1.5094293316142817e-07,3.907794425797508e-07,-1.5707963267948966,1.5707963267948966,2,20,8
4,0.001,0.0009,10,-4.763963739854451e-06,2.6380329058687587e-06,-0.01,0.01,1.679265332916971e-07,1.1153250502172759e-07,1.1153250502172759e-07,4.5928396580311435e-07,-1.5707963267948966,1.5707963267948966,2,20,8
5,0.001,0.0009,10,-3.5917950919806813e-06,1.3770683931027394e-08,-0.01,0.01,1.4441034657652148e-07,-9.377675774258277e-08,-9.377675774258277e-08,5.730547234593134e-07,-1.5707963267948966,1.5707963267948966,2,20,8
6,0.001,0.0009,10,-3.5678353806573484e-06,1.093355624081623e-06,-0.01,0.01,1.4226171294280746e-07,-4.7716767603296184e-08,-4.7716767603296184e-08,4.3257760146497715e-07,-1.5707963267948966,1.5707963267948966,2,20,8
0,0.001,0.0009,10,-2.551240953561786e-06,1.1761758250752114e-06,-0.01,0.01,1.4383984420099108e-07,-8.942111965653477e-08,-8.942111965653477e-08,5.596912594183217e-07,-1.5707963267948966,1.5707963267948966,2,20,8
1,0.001,0.0009,10,-2.176506270486958e-06,2.9403004451839697e-07,-0.01,0.01,1.8552680918926952e-07,-1.3993761245089887e-07,-1.3993761245089887e-07,4.701863621243788e-07,-1.5707963267948966,1.5707963267948966,2,20,8
2,0.001,0.0009,10,-2.032172667012539e-06,1.6252047304904796e-06,-0.01,0.01,1.4636366293442765e-07,-7.02502859949028e-08,-7.02502859949028e-08,4.627038185740108e-07,-1.5707963267948966,1.5707963267948966,2,20,8
3,0.001,0.0009,10,1.783199523442507e-07,-6.325082544850307e-07,-0.01,0.01,2.809658675464094e-07,-2.2674750374040792e-07,-2.2674750374040792e-07,4.527302900209118e-07,-1.5707963267948966,1.5707963267948966,2,20,8
4,0.001,0.0009,10,-5.505949846738235e-06,3.231904727883475e-06,-0.01,0.01,2.2987676461514487e-07,2.35535317104427e-07,2.35535317104427e-07,6.25103243763407e-07,-1.5707963267948966,1.5707963267948966,2,20,8
5,0.001,0.0009,10,-3.26658360367722e-06,5.849278460216398e-07,-0.01,0.01,1.5765597889167475e-07,-8.877676916230347e-08,-8.877676916230347e-08,4.4277254515666844e-07,-1.5707963267948966,1.5707963267948966,2,20,8
6,0.001,0.0009,10,-3.694634788457512e-06,1.0483117151268957e-06,-0.01,0.01,1.4191344763836232e-07,-4.8583596160811737e-08,-4.8583596160811737e-08,4.37640440342434e-07,-1.5707963267948966,1.5707963267948966,2,20,8
0,0.001,0.0009,10,-2.233032478557093e-06,7.66841112882915e-07,-0.01,0.01,1.5136645710585325e-07,-1.225373820193725e-07,-1.225373820193725e-07,6.33902416606264e-07,-1.5707963267948966,1.5707963267948966,2,20,8
1,0.001,0.0009,10,-1.6820995210954397e-06,1.3634069320720777e-06,-0.01,0.01,1.8041111741370231e-07,-9.360787350497369e-08,-9.360787350497369e-08,3.546447309514017e-07,-1.5707963267948966,1.5707963267948966,2,20,8
2,0.001,0.0009,10,-1.6579232469029931e-06,7.471689428256536e-07,-0.01,0.01,1.7449160249662906e-07,-1.6419888651126208e-07,-1.6419888651126208e-07,6.297027416729476e-07,-1.5707963267948966,1.5707963267948966,2,20,8
3,0.001,0.0009,10,6.194847502362012e-08,-4.5300598651565677e-07,-0.01,0.01,2.2462499212874256e-07,-1.4889643004408966e-07,-1.4889643004408966e-07,3.7373012679698514e-07,-1.5707963267948966,1.5707963267948966,2,20,8
4,0.001,0.0009,10,-5.012966424159906e-06,3.161194828688209e-06,-0.01,0.01,2.033326323027892e-07,1.812540412477365e-07,1.812540412477365e-07,5.374267384264183e-07,-1.5707963267948966,1.5707963267948966,2,20,8
5,0.001,0.0009,10,-3.150364469628709e-06,3.6167981400286224e-07,-0.01,0.01,1.569588730550154e-07,-8.736761544464945e-08,-8.736761544464945e-08,4.4255194903837745e-07,-1.5707963267948966,1.5707963267948966,2,20,8
6,0.001,0.0009,10,-3.96343571689699e-06,1.5577987856304967e-06,-0.01,0.01,1.4017336170624485e-07,-1.9370385658847337e-08,-1.9370385658847337e-08,3.998743650092617e-07,-1.5707963267948966,1.5707963267948966,2,20,8
0,0.001,0.0009,10,-3.996124591102751e-06,3.4088999076512424e-06,-0.01,0.01,2.5006489483847974e-07,-7.149376509861278e-08,-7.149376509861278e-08,2.10910903928279e-07,-1.5707963267948966,1.5707963267948966,2,15,8
1,0.001,0.0009,10,-5.1824094278475735e-06,2.2717516093233876e-06,-0.01,0.01,1.629221904225988e-07,5.7850341075582204e-08,5.7850341075582204e-08,3.3755675617604706e-07,-1.5707963267948966,1.5707963267948966,2,15,8
2,0.001,0.0009,10,-3.424967035047154e-06,1.67447771963558e-06,-0.01,0.01,1.315627790972761e-07,2.6362639091282923e-09,2.6362639091282923e-09,4.764076074370285e-07,-1.5707963267948966,1.5707963267948966,2,15,8
3,0.001,0.0009,10,-9.748740286478548e-07,1.8376423441085492e-06,-0.01,0.01,1.6576802117022763e-07,-4.217056950191041e-08,-4.217056950191041e-08,3.019322136717561e-07,-1.5707963267948966,1.5707963267948966,2,15,8
4,0.001,0.0009,10,-5.076339475224913e-06,1.143065588799361e-06,-0.01,0.01,1.289445176861919e-07,5.954765740422791e-08,5.954765740422791e-08,6.502397766890491e-07,-1.5707963267948966,1.5707963267948966,2,15,8
5,0.001,0.0009,10,-4.349767013065481e-06,1.5977282262847287e-06,-0.01,0.01,1.3812308306611667e-07,-3.138348686396881e-08,-3.138348686396881e-08,4.346395831097425e-07,-1.5707963267948966,1.5707963267948966,2,15,8
6,0.001,0.0009,10,-3.7223583721065274e-06,4.1951200444773054e-07,-0.01,0.01,1.500600651615882e-07,-1.1668917632583394e-07,-1.1668917632583394e-07,6.190723725101259e-07,-1.5707963267948966,1.5707963267948966,2,15,8
0,0.001,0.0009,10,-2.6793707067909267e-06,4.058638710501311e-06,-0.01,0.01,2.9950141782756385e-07,-1.41912184598162e-07,-1.41912184598162e-07,2.604812371440294e-07,-1.5707963267948966,1.5707963267948966,2,15,8
1,0.001,0.0009,10,-5.162434142102548e-06,2.083838419510897e-06,-0.01,0.01,1.4524523647042914e-07,3.7514535555091894e-08,3.7514535555091894e-08,3.8904239306128876e-07,-1.5707963267948966,1.5707963267948966,2,15,8
2,0.001,0.0009,10,-3.5035868396306516e-06,2.0230998300168337e-06,-0.01,0.01,1.3144351330376185e-07,5.854584742592388e-09,5.854584742592388e-09,4.789397745958499e-07,-1.5707963267948966,1.5707963267948966,2,15,8
3,0.001,0.0009,10,-4.135312862428877e-07,1.109521123473436e-06,-0.01,0.01,1.9748244804346902e-07,-9.184674083870803e-08,-9.184674083870803e-08,3.060526678134955e-07,-1.5707963267948966,1.5707963267948966,2,15,8
4,0.001,0.0009,10,-4.8599367015402e-06,1.0873886936927503e-06,-0.01,0.01,1.2899044548837643e-07,3.2297560114038303e-08,3.2297560114038303e-08,5.529057168383614e-07,-1.5707963267948966,1.5707963267948966,2,15,8
5,0.001,0.0009,10,-3.822387373639964e-06,1.9777217780553242e-07,-0.01,0.01,1.5001945459029765e-07,-8.688888607062988e-08,-8.688888607062988e-08,4.906415963492234e-07,-1.5707963267948966,1.5707963267948966,2,15,8
6,0.001,0.0009,10,-3.885638457321057e-06,1.1440407764344615e-06,-0.01,0.01,1.398311683965524e-07,-3.723913943097292e-08,-3.723913943097292e-08,4.300659861383937e-07,-1.5707963267948966,1.5707963267948966,2,15,8
0,0.001,0.0009,10,-2.2329328835683305e-06,3.1147972623767525e-06,-0.01,0.01,2.5219253761260893e-07,-1.4151739126225056e-07,-1.4151739126225056e-07,3.093569827677056e-07,-1.5707963267948966,1.5707963267948966,2,15,8
1,0.001,0.0009,10,-5.087963833183991e-06,2.3797934710212806e-06,-0.01,0.01,1.4081551209859361e-07,3.52616116662565e-08,3.52616116662565e-08,4.179885292107526e-07,-1.5707963267948966,1.5707963267948966,2,15,8
2,0.001,0.0009,10,-2.6000997367223084e-06,2.3454701555635646e-06,-0.01,0.01,1.4647967797778153e-07,-3.408273779477764e-08,-3.408273779477764e-08,3.753003223519705e-07,-1.5707963267948966,1.5707963267948966,2,15,8
3,0.001,0.0009,10,-1.234009070071545e-07,3.293849095695967e-07,-0.01,0.01,2.5714364574822023e-07,-1.8242368646141566e-07,-1.8242368646141566e-07,3.890591717625766e-07,-1.5707963267948966,1.5707963267948966,2,15,8
4,0.001,0.0009,10,-4.978216874113872e-06,6.613907511372087e-07,-0.01,0.01,1.3630456046806278e-07,7.946627981500617e-08,7.946627981500617e-08,6.126503119076368e-07,-1.5707963267948966,1.5707963267948966,2,15,8
5,0.001,0.0009,10,-3.6061513352989006e-06,5.9546879125311624e-08,-0.01,0.01,1.4940253095280094e-07,-8.051484279644337e-08,-8.051484279644337e-08,4.727649938297421e-07,-1.5707963267948966,1.5707963267948966,2,15,8
6,0.001,0.0009,10,-3.61415798720965e-06,6.018458054495896e-07,-0.01,0.01,1.4299010157434544e-07,-6.685157036962213e-08,-6.685157036962213e-08,4.813455694356931e-07,-1.5707963267948966,1.5707963267948966,2,15,8
0,0.001,0.0009,10,-2.347475624805565e-06,2.1393725866464535e-06,-0.01,0.01,2.0817203626014255e-07,-1.1354760565693394e-07,-1.1354760565693394e-07,3.2748769496066377e-07,-1.5707963267948966,1.5707963267948966,2,15,8
1,0.001,0.0009,10,-4.620431390047851e-06,2.4615527565719607e-06,-0.01,0.01,1.3791719766278568e-07,3.724068366528413e-08,3.724068366528413e-08,4.481949433632099e-07,-1.5707963267948966,1.5707963267948966,2,15,8
2,0.001,0.0009,10,-2.4580437757985197e-06,1.7852167916298318e-06,-0.01,0.01,1.478640501681056e-07,-9.482401018321762e-08,-9.482401018321762e-08,5.414435438661515e-07,-1.5707963267948966,1.5707963267948966,2,15,8
3,0.001,0.0009,10,1.2195884448423082e-07,-1.180969998600975e-06,-0.01,0.01,2.8829660671652886e-07,-2.805322933977313e-07,-2.805322933977313e-07,5.86312742432684e-07,-1.5707963267948966,1.5707963267948966,2,15,8
4,0.001,0.0009,10,-5.31371644915846e-06,2.1756662473202916e-07,-0.01,0.01,1.373317833063326e-07,7.717355855245794e-08,7.717355855245794e-08,5.869739984129027e-07,-1.5707963267948966,1.5707963267948966,2,15,8
5,0.001,0.0009,10,-4.098788308156218e-06,8.163048420192845e-07,-0.01,0.01,1.4487694405011133e-07,-1.984772573376083e-08,-1.984772573376083e-08,3.672764463744397e-07,-1.5707963267948966,1.5707963267948966,2,15,8
6,0.001,0.0009,10,-4.349090743569779e-06,1.395093300690556e-06,-0.01,0.01,1.3311452520857438e-07,-1.4548010135664462e-08,-1.4548010135664462e-08,4.637639358418717e-07,-1.5707963267948966,1.5707963267948966,2,15,8
0,0.001,0.0009,10,-2.57590521260247e-06,5.070126307587585e-07,-0.01,0.01,1.675446123151972e-07,-8.288562898641524e-08,-8.288562898641524e-08,3.7486172008578157e-07,-1.5707963267948966,1.5707963267948966,2,15,8
1,0.001,0.0009,10,-4.18374972861393e-06,2.624585185619861e-06,-0.01,0.01,1.353512738523826e-07,4.197931511073833e-08,4.197931511073833e-08,4.871897715199252e-07,-1.5707963267948966,1.5707963267948966,2,15,8
2,0.001,0.0009,10,-2.7235496612732498e-06,1.4050462624467108e-06,-0.01,0.01,1.6154908413479198e-07,-2.0384873931817596e-07,-2.0384873931817596e-07,9.953536532277595e-07,-1.5707963267948966,1.5707963267948966,2,15,8
3,0.001,0.0009,10,1.3839907166713937e-06,-2.0590524458576137e-06,-0.01,0.01,5.942101629156143e-07,-6.98655241767081e-07,-6.98655241767081e-07,1.1196688111612764e-06,-1.5707963267948966,1.5707963267948966,2,15,8
4,0.001,0.0009,10,-5.040996511487056e-06,2.059414693169116e-07,-0.01,0.01,1.4484951019406123e-07,8.84373247480757e-08,8.84373247480757e-08,5.448160529764694e-07,-1.5707963267948966,1.5707963267948966,2,15,8
5,0.001,0.0009,10,-4.740083162644429e-06,1.0331640640381404e-06,-0.01,0.01,1.336383488602069e-07,1.62160231513118e-08,1.62160231513118e-08,4.595002520917428e-07,-1.5707963267948966,1.5707963267948966,2,15,8
6,0.001,0.0009,10,-4.972687320290528e-06,2.1211502522647093e-06,-0.01,0.01,1.3664510492249233e-07,4.69667824496822e-08,4.69667824496822e-08,4.855171530649595e-07,-1.5707963267948966,1.5707963267948966,2,15,8
0,0.001,0.0009,10,-4.504277305496799e-06,2.9323982965461586e-06,-0.01,0.01,2.5558244392253777e-07,-3.711887758410706e-08,-3.711887758410706e-08,1.8257551672299611e-07,-1.5707963267948966,1.5707963267948966,2,10,8
1,0.001,0.0009,10,-3.821789713452918e-06,2.9808978507931055e-06,-0.01,0.01,1.6806759211071752e-07,4.036985455531189e-08,4.036985455531189e-08,2.9263125746867323e-07,-1.5707963267948966,1.5707963267948966,2,10,8
2,0.001,0.0009,10,-2.771201273394615e-06,5.25538661379326e-07,-0.01,0.01,1.5991054936366215e-07,-1.5622257948271906e-07,-1.5622257948271906e-07,7.195943081393064e-07,-1.5707963267948966,1.5707963267948966,2,10,8
3,0.001,0.0009,10,-3.2319277197478134e-06,4.2145000217335425e-07,-0.01,0.01,1.3677898307446396e-07,-1.1504600132524854e-07,-1.1504600132524854e-07,8.104210607652946e-07,-1.5707963267948966,1.5707963267948966,2,10,8
4,0.001,0.0009,10,-1.904827425526306e-06,-1.1466740506404633e-06,-0.01,0.01,2.2995105255061186e-07,-2.6774257234648243e-07,-2.6774257234648243e-07,7.526204458724417e-07,-1.5707963267948966,1.5707963267948966,2,10,8
5,0.001,0.0009,10,-3.3072179924469877e-06,8.270833051242261e-07,-0.01,0.01,1.455139369595122e-07,-9.34656223211476e-09,-9.34656223211476e-09,3.560133936776515e-07,-1.5707963267948966,1.5707963267948966,2,10,8
6,0.001,0.0009,10,-5.172550262006029e-06,1.7596511908311583e-06,-0.01,0.01,1.3835833366097942e-07,5.572308029123534e-08,5.572308029123534e-08,4.923659761279713e-07,-1.5707963267948966,1.5707963267948966,2,10,8
0,0.001,0.0009,10,-3.5081654244328555e-06,3.486250574386572e-06,-0.01,0.01,3.1739122293676555e-07,-8.81114802110814e-08,-8.81114802110814e-08,1.896993290402446e-07,-1.5707963267948966,1.5707963267948966,2,10,8
1,0.001,0.0009,10,-3.6195685465180094e-06,2.5055543293383774e-06,-0.01,0.01,1.614000726058824e-07,-4.2996012528582795e-09,-4.2996012528582795e-09,2.8634209841718045e-07,-1.5707963267948966,1.5707963267948966,2,10,8
2,0.001,0.0009,10,-2.4824168385993733e-06,5.740359258273909e-07,-0.01,0.01,1.9025810909071152e-07,-1.5859515126674641e-07,-1.5859515126674641e-07,5.140752610116343e-07,-1.5707963267948966,1.5707963267948966,2,10,8
3,0.001,0.0009,10,-3.3602326777572943e-06,3.874665963104889e-07,-0.01,0.01,1.285162913335325e-07,-9.451868550732663e-08,-9.451868550732663e-08,8.704446557853782e-07,-1.5707963267948966,1.5707963267948966,2,10,8
4,0.001,0.0009,10,-1.7505505158445473e-06,-1.5852011256828835e-06,-0.01,0.01,2.112723661841965e-07,-2.2575657689556264e-07,-2.2575657689556264e-07,6.730853116552209e-07,-1.5707963267948966,1.5707963267948966,2,10,8
5,0.001,0.0009,10,-4.074593797988169e-06,1.3030467195129236e-06,-0.01,0.01,1.421158947805239e-07,2.7126612470440402e-08,2.7126612470440402e-08,3.944893644848745e-07,-1.5707963267948966,1.5707963267948966,2,10,8
6,0.001,0.0009,10,-5.144876258673171e-06,1.8862798258757686e-06,-0.01,0.01,1.3767305834099722e-07,5.3840342943770695e-08,5.3840342943770695e-08,4.941144782098021e-07,-1.5707963267948966,1.5707963267948966,2,10,8
0,0.001,0.0009,10,-2.479514087520977e-06,3.6329231946960934e-06,-0.01,0.01,3.648735127546303e-07,-1.4817310561123731e-07,-1.4817310561123731e-07,2.2834714181116648e-07,-1.5707963267948966,1.5707963267948966,2,10,8
1,0.001,0.0009,10,-3.4490437122726295e-06,2.8093156689664057e-06,-0.01,0.01,1.597353813231686e-07,-3.854948951833519e-08,-3.854948951833519e-08,3.17434287533564e-07,-1.5707963267948966,1.5707963267948966,2,10,8
2,0.001,0.0009,10,-2.083050211005874e-06,1.9677564820173342e-07,-0.01,0.01,2.450163742495521e-07,-2.5837931386029755e-07,-2.5837931386029755e-07,6.490412062995868e-07,-1.5707963267948966,1.5707963267948966,2,10,8
3,0.001,0.0009,10,-3.263379117238757e-06,3.8420881786692527e-07,-0.01,0.01,1.2523823548099375e-07,-7.276944877089215e-08,-7.276944877089215e-08,8.198214641344201e-07,-1.5707963267948966,1.5707963267948966,2,10,8
4,0.001,0.0009,10,-8.618667085405251e-07,-1.895506195833655e-06,-0.01,0.01,3.118186601038363e-07,-3.7365710501061073e-07,-3.7365710501061073e-07,8.237909811076463e-07,-1.5707963267948966,1.5707963267948966,2,10,8
5,0.001,0.0009,10,-4.252658443053353e-06,8.165850621322104e-07,-0.01,0.01,1.416599066160696e-07,2.5347172611651395e-08,2.5347172611651395e-08,3.9545499982998724e-07,-1.5707963267948966,1.5707963267948966,2,10,8
6,0.001,0.0009,10,-5.547843000522991e-06,2.589493640338345e-06,-0.01,0.01,1.5627616470322219e-07,1.0290233257371179e-07,1.0290233257371179e-07,5.023919546866043e-07,-1.5707963267948966,1.5707963267948966,2,10,8
0,0.001,0.0009,10,-1.5801010995166717e-06,2.904486446570027e-06,-0.01,0.01,3.1003654341058243e-07,-1.476890859663872e-07,-1.476890859663872e-07,2.605975364513171e-07,-1.5707963267948966,1.5707963267948966,2,10,8
1,0.001,0.0009,10,-3.824798733257249e-06,2.425065879449952e-06,-0.01,0.01,1.4297164634577725e-07,-3.373359145777802e-08,-3.373359145777802e-08,3.981768816313301e-07,-1.5707963267948966,1.5707963267948966,2,10,8
2,0.001,0.0009,10,-1.959182569618576e-06,1.311636668102696e-06,-0.01,0.01,1.998828090682502e-07,-1.6027428906823045e-07,-1.6027428906823045e-07,4.789083537362697e-07,-1.5707963267948966,1.5707963267948966,2,10,8
3,0.001,0.0009,10,-2.750308560380003e-06,-5.216904253036741e-07,-0.01,0.01,1.6333134696401437e-07,-2.370217361832348e-07,-2.370217361832348e-07,1.2114487266814163e-06,-1.5707963267948966,1.5707963267948966,2,10,8
4,0.001,0.0009,10,-4.4174182638197056e-07,-1.7348275113299516e-06,-0.01,0.01,3.8387750664751087e-07,-4.263162963839729e-07,-4.263162963839729e-07,7.891651014409878e-07,-1.5707963267948966,1.5707963267948966,2,10,8
5,0.001,0.0009,10,-4.73820599619498e-06,7.18147525882975e-08,-0.01,0.01,1.304301425271373e-07,-1.9736746349814405e-08,-1.9736746349814405e-08,5.053275362265115e-07,-1.5707963267948966,1.5707963267948966,2,10,8
6,0.001,0.0009,10,-5.87859274564128e-06,2.3383926391821375e-06,-0.01,0.01,1.5761507050260957e-07,1.2254857873232068e-07,1.2254857873232068e-07,5.737115153947861e-07,-1.5707963267948966,1.5707963267948966,2,10,8
0,0.001,0.0009,10,-1.2978145256386312e-06,1.2137596583666557e-06,-0.01,0.01,2.2990600936040828e-07,-9.945333404283377e-08,-9.945333404283377e-08,2.6555860540302317e-07,-1.5707963267948966,1.5707963267948966,2,10,8
1,0.001,0.0009,10,-4.084337176319392e-06,2.6715938068511836e-06,-0.01,0.01,1.336398248496409e-07,-1.923760098326903e-08,-1.923760098326903e-08,4.627818630306403e-07,-1.5707963267948966,1.5707963267948966,2,10,8
2,0.001,0.0009,10,-1.8907018770740428e-06,1.3891134102061199e-06,-0.01,0.01,2.0795654966102218e-07,-1.7344385046337203e-07,-1.7344385046337203e-07,4.919579870448632e-07,-1.5707963267948966,1.5707963267948966,2,10,8
3,0.001,0.0009,10,-2.0777767532435585e-06,-5.875825611760552e-07,-0.01,0.01,2.1504319672984276e-07,-2.9065842408413984e-07,-2.9065842408413984e-07,9.530591679304214e-07,-1.5707963267948966,1.5707963267948966,2,10,8
4,0.001,0.0009,10,-8.675154032059521e-07,-1.8561845039499209e-06,-0.01,0.01,2.685433202668456e-07,-2.914502200756963e-07,-2.914502200756963e-07,6.8154093483394e-07,-1.5707963267948966,1.5707963267948966,2,10,8
5,0.001,0.0009,10,-4.773022856271395e-06,1.192861940207644e-07,-0.01,0.01,1.3047717266101972e-07,-1.5930569075169853e-08,-1.5930569075169853e-08,4.997156270190065e-07,-1.5707963267948966,1.5707963267948966,2,10,8
6,0.001,0.0009,10,-5.708168043599166e-06,2.0651934496029316e-06,-0.01,0.01,1.4730053185382625e-07,1.014065946544115e-07,1.014065946544115e-07,5.761070354490386e-07,-1.5707963267948966,1.5707963267948966,2,10,8
0,0.001,0.0009,10,-1.5167026803835676e-06,2.680684929930994e-07,-0.01,0.01,1.6396691820325873e-07,-2.3762916156087122e-07,-2.3762916156087122e-07,1.204296991783367e-06,-1.5707963267948966,1.5707963267948966,2,5,8
1,0.001,0.0009,10,-1.9392669706237488e-06,-3.297978937637066e-07,-0.01,0.01,1.611073078852328e-07,-1.3813614476460307e-07,-1.3813614476460307e-07,6.153688678870798e-07,-1.5707963267948966,1.5707963267948966,2,5,8
2,0.001,0.0009,10,-2.318534838695397e-06,1.3581800716845206e-06,-0.01,0.01,1.5686015714474544e-07,-9.882617474057153e-09,-9.882617474057153e-09,3.031742776552129e-07,-1.5707963267948966,1.5707963267948966,2,5,8
3,0.001,0.0009,10,-1.831951490327072e-06,7.535713612623175e-07,-0.01,0.01,1.5658316670787442e-07,-3.787084410413116e-08,-3.787084410413116e-08,3.292080269378835e-07,-1.5707963267948966,1.5707963267948966,2,5,8
4,0.001,0.0009,10,-3.079376819707693e-06,4.0412990705195693e-07,-0.01,0.01,1.4198199406368437e-07,-5.2491224336660625e-08,-5.2491224336660625e-08,4.4718893363769396e-07,-1.5707963267948966,1.5707963267948966,2,5,8
5,0.001,0.0009,10,-4.142793511340822e-06,1.7416425517104263e-07,-0.01,0.01,1.415546849426969e-07,-8.573242748841765e-08,-8.573242748841765e-08,5.701032493408308e-07,-1.5707963267948966,1.5707963267948966,2,5,8
6,0.001,0.0009,10,-3.4798754287886175e-06,1.577891273303332e-06,-0.01,0.01,1.517698094707495e-07,-2.4327785011920892e-08,-2.4327785011920892e-08,3.3398824908832144e-07,-1.5707963267948966,1.5707963267948966,2,5,8
0,0.001,0.0009,10,-1.914043124759791e-06,-1.4481405784644594e-07,-0.01,0.01,1.381350069331113e-07,-8.932081044586396e-08,-8.932081044586396e-08,6.331892766479369e-07,-1.5707963267948966,1.5707963267948966,2,5,8
1,0.001,0.0009,10,-1.955139478368214e-06,-1.084490399891127e-06,-0.01,0.01,1.6840296464844674e-07,-1.7265654844998708e-07,-1.7265654844998708e-07,7.223535684392503e-07,-1.5707963267948966,1.5707963267948966,2,5,8
2,0.001,0.0009,10,-2.568745747325526e-06,1.059731542578638e-06,-0.01,0.01,1.5323217467805911e-07,1.3485862526275693e-08,1.3485862526275693e-08,3.1921163847042857e-07,-1.5707963267948966,1.5707963267948966,2,5,8
3,0.001,0.0009,10,-2.5820362121445018e-06,1.4231146923389304e-06,-0.01,0.01,1.4269014714373058e-07,2.832476993772924e-09,2.832476993772924e-09,3.7217459288830204e-07,-1.5707963267948966,1.5707963267948966,2,5,8
