calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high,n_outer,n_inner,n_limbs
0,0.001,0.0009,15,-0.020167676263864287,-0.018779396322299313,-0.02,-0.019,9.072961712752139e-08,-1.073099935883044e-08,-1.073099935883044e-08,2.917024335759525e-07,-1.5707963267948966,1.5707963267948966,2,20,3
1,0.001,0.0009,15,-0.019819319517506026,-0.018649257158812348,-0.02,-0.019,1.015192770822348e-07,1.9934040309810223e-08,1.9934040309810223e-08,2.2596071927158458e-07,-1.5707963267948966,1.5707963267948966,2,20,3
0,0.001,0.0009,15,-0.020017370329801283,-0.018553043679693938,-0.02,-0.019,8.820267213312166e-08,-5.67268499919492e-09,-5.67268499919492e-09,3.165525473695916e-07,-1.5707963267948966,1.5707963267948966,2,20,3
1,0.001,0.0009,15,-0.019888135102112903,-0.018742193334589617,-0.02,-0.019,1.0162948825756031e-07,1.750433715542358e-08,1.750433715542358e-08,2.226895250674831e-07,-1.5707963267948966,1.5707963267948966,2,20,3
0,0.001,0.0009,15,-0.02008770314985111,-0.018357949919425954,-0.02,-0.019,9.559396788505628e-08,-2.2248678794497763e-08,-2.2248678794497763e-08,2.652123601249133e-07,-1.5707963267948966,1.5707963267948966,2,20,3
1,0.001,0.0009,15,-0.01974601385697752,-0.018428158617514647,-0.02,-0.019,9.81398988484583e-08,2.439369839590745e-08,2.439369839590745e-08,2.508850565734357e-07,-1.5707963267948966,1.5707963267948966,2,20,3
0,0.001,0.0009,15,-0.019990848571533996,-0.018213233400442622,-0.02,-0.019,1.0197293836147033e-07,-4.917579104728947e-08,-4.917579104728947e-08,2.8583127741802435e-07,-1.5707963267948966,1.5707963267948966,2,20,3
1,0.001,0.0009,15,-0.019674719530682623,-0.01844592276294441,-0.02,-0.019,9.515647735623854e-08,1.2326353812376085e-08,1.2326353812376085e-08,2.5489797577612025e-07,-1.5707963267948966,1.5707963267948966,2,20,3
0,0.001,0.0009,15,-0.019867842818638723,-0.018138534206116597,-0.02,-0.019,1.0100875148105242e-07,-4.786843192332697e-08,-4.786843192332697e-08,2.883794529581707e-07,-1.5707963267948966,1.5707963267948966,2,20,3
1,0.001,0.0009,15,-0.019706239905178852,-0.01823803880870245,-0.02,-0.019,9.593049714861338e-08,1.1098902365973247e-08,1.1098902365973247e-08,2.484385943417999e-07,-1.5707963267948966,1.5707963267948966,2,20,3
0,0.001,0.0009,15,-0.019848186516498827,-0.018669048955413055,-0.02,-0.019,1.1879602067673142e-07,7.076839287340938e-08,7.076839287340938e-08,2.6362781224521936e-07,-1.5707963267948966,1.5707963267948966,2,10,3
1,0.001,0.0009,15,-0.01971327275455641,-0.019069899817876466,-0.02,-0.019,9.139232198823837e-08,-2.3757549594917725e-08,-2.3757549594917725e-08,3.055794815948498e-07,-1.5707963267948966,1.5707963267948966,2,10,3
0,0.001,0.0009,15,-0.019842446180674586,-0.01863148043588117,-0.02,-0.019,1.2030041162077583e-07,6.967163773834898e-08,6.967163773834898e-08,2.549096091548343e-07,-1.5707963267948966,1.5707963267948966,2,10,3
1,0.001,0.0009,15,-0.01956605997596343,-0.019302827766517656,-0.02,-0.019,9.134575454799773e-08,-3.2512023958306796e-08,-3.2512023958306796e-08,3.2846189986885386e-07,-1.5707963267948966,1.5707963267948966,2,10,3
0,0.001,0.0009,15,-0.019821337559773614,-0.01867750699577513,-0.02,-0.019,1.2114636282076405e-07,6.902038082222356e-08,6.902038082222356e-08,2.501645395111444e-07,-1.5707963267948966,1.5707963267948966,2,10,3
1,0.001,0.0009,15,-0.019567727180290657,-0.019422554677464433,-0.02,-0.019,9.336743697265787e-08,-3.1987818324624864e-08,-3.1987818324624864e-08,3.055164315400005e-07,-1.5707963267948966,1.5707963267948966,2,10,3
0,0.001,0.0009,15,-0.01986563044230984,-0.018808200022969457,-0.02,-0.019,1.0618443251639747e-07,4.7143292374055005e-08,4.7143292374055005e-08,2.550708979700809e-07,-1.5707963267948966,1.5707963267948966,2,10,3
1,0.001,0.0009,15,-0.019597645906141943,-0.01942241914174123,-0.02,-0.019,9.068442346634797e-08,-2.104196881081387e-08,-2.104196881081387e-08,3.078291193146708e-07,-1.5707963267948966,1.5707963267948966,2,10,3
0,0.001,0.0009,15,-0.019899695325977147,-0.018808526295025614,-0.02,-0.019,1.0694895584492333e-07,3.392403559330525e-08,3.392403559330525e-08,2.231868182259733e-07,-1.5707963267948966,1.5707963267948966,2,10,3
1,0.001,0.0009,15,-0.01972729072064673,-0.019218837683313325,-0.02,-0.019,9.069449156021082e-08,-1.7673248665542363e-08,-1.7673248665542363e-08,3.015222424847213e-07,-1.5707963267948966,1.5707963267948966,2,10,3
