calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high
2,0.001,0.0009,20,-0.019949739500024433,-0.020645475031116314,-0.02,-0.019,7.740216683004202e-08,1.1295063721758471e-07,1.1295063721758471e-07,6.554417214814682e-07,-0.7853981633974483,0.7853981633974483
3,0.001,0.0009,20,-0.050404061733945536,0.0030605765629339644,-0.05,0.01,6.22896441685147e-08,2.067851761249058e-08,2.067851761249058e-08,3.374494308565606e-07,-0.7853981633974483,0.7853981633974483
0,0.001,0.0009,20,-0.01990043806411936,-0.0007826698193410265,-0.02,0.0,6.342052576554342e-08,-2.675746927561686e-08,-2.675746927561686e-08,3.342088565931702e-07,-0.7853981633974483,0.7853981633974483
1,0.001,0.0009,20,-0.00030965897228215185,0.01900042557776963,0.0,0.019,6.595810553407837e-08,-8.179052347644669e-08,-8.179052347644669e-08,7.091530256636133e-07,-0.7853981633974483,0.7853981633974483
2,0.001,0.0009,20,-0.01982520512635609,-0.02004282449425403,-0.02,-0.019,6.234974945810754e-08,4.8294973073926314e-08,4.8294973073926314e-08,5.282422006265976e-07,-0.7853981633974483,0.7853981633974483
3,0.001,0.0009,20,-0.05147355909591756,-0.003364628987201783,-0.05,0.01,6.386736765579769e-08,2.0184560574238162e-08,2.0184560574238162e-08,2.9998993633165126e-07,-0.7853981633974483,0.7853981633974483
0,0.001,0.0009,20,-0.020356399145051312,-0.00011976641279282286,-0.02,0.0,2.002647721069539e-07,1.846054177314115e-07,1.846054177314115e-07,2.9850334329395986e-07,-1.5707963267948966,0.0
1,0.001,0.0009,20,-6.981193034361576e-05,0.018354115002886657,0.0,0.019,1.8523380016195619e-07,1.966990316060647e-07,1.966990316060647e-07,3.640924469242079e-07,-1.5707963267948966,0.0
2,0.001,0.0009,20,-0.02016285419594309,-0.01909893051476836,-0.02,-0.019,4.993149467886975e-07,4.877136057736762e-07,4.877136057736762e-07,5.887232504614639e-07,-1.5707963267948966,0.0
3,0.001,0.0009,20,-0.049626237406555695,0.020852970190321868,-0.05,0.01,2.2806963733704143e-07,1.1767950663955196e-07,1.1767950663955196e-07,1.4505121167198916e-07,-1.5707963267948966,0.0
0,0.001,0.0009,20,-0.020281257892971045,2.5069257867096044e-05,-0.02,0.0,2.1675351831990858e-07,1.9864397058276352e-07,1.9864397058276352e-07,3.064298303598858e-07,-1.5707963267948966,0.0
1,0.001,0.0009,20,-0.00019205081041189783,0.018336418165980264,0.0,0.019,1.733660549187049e-07,1.970715017546247e-07,1.970715017546247e-07,3.957218434174739e-07,-1.5707963267948966,0.0
2,0.001,0.0009,20,-0.020308331266615683,-0.019388153974927082,-0.02,-0.019,5.055320178103548e-07,4.943470652674938e-07,4.943470652674938e-07,5.957273208887343e-07,-1.5707963267948966,0.0
3,0.001,0.0009,20,-0.04865088380605702,0.02044440279829388,-0.05,0.01,2.350798014576651e-07,1.3564148840942564e-07,1.3564148840942564e-07,1.6623519149428813e-07,-1.5707963267948966,0.0
0,0.001,0.0009,20,-0.020436661530636942,0.0002030846080770369,-0.02,0.0,2.249039515482158e-07,1.9409923019680285e-07,1.9409923019680285e-07,2.841594556889327e-07,-1.5707963267948966,0.0
1,0.001,0.0009,20,-0.0004952497399602308,0.018049993655196297,0.0,0.019,1.677957222985244e-07,1.8900504911214267e-07,1.8900504911214267e-07,3.8517789760970713e-07,-1.5707963267948966,0.0
2,0.001,0.0009,20,-0.020122997111234633,-0.019128185324649126,-0.02,-0.019,4.643706911034601e-07,4.3629247449674435e-07,4.3629247449674435e-07,5.19087236918444e-07,-1.5707963267948966,0.0
3,0.001,0.0009,20,-0.047757789022569226,0.02123109377430492,-0.05,0.01,2.826065637673713e-07,1.6749265572994242e-07,1.6749265572994242e-07,1.8440617526003336e-07,-1.5707963267948966,0.0
0,0.001,0.0009,20,-0.020383249549877185,0.00030995765347129745,-0.02,0.0,1.8840976507596988e-07,1.6989561153272795e-07,1.6989561153272795e-07,2.818050812435488e-07,-1.5707963267948966,0.0
1,0.001,0.0009,20,-0.0003336336777428008,0.018349093010089888,0.0,0.019,1.6401147161981296e-07,1.996704929188004e-07,1.996704929188004e-07,4.335581492718576e-07,-1.5707963267948966,0.0
2,0.001,0.0009,20,-0.0203418443343581,-0.019394166789868356,-0.02,-0.019,4.993916189670013e-07,4.6748634234352975e-07,4.6748634234352975e-07,5.454861376388607e-07,-1.5707963267948966,0.0
3,0.001,0.0009,20,-0.04712654121530419,0.021403017347086856,-0.05,0.01,2.934615159431581e-07,1.7500648210305868e-07,1.7500648210305868e-07,1.8907535082965677e-07,-1.5707963267948966,0.0
0,0.001,0.0009,20,-0.020560399500539946,0.0002681472903932808,-0.02,0.0,1.8086342086935535e-07,1.644180479804353e-07,1.644180479804353e-07,2.8107346745637616e-07,-1.5707963267948966,0.0
1,0.001,0.0009,20,-0.00033123631943838893,0.018382468189666542,0.0,0.019,1.5740256006937215e-07,1.985170190374449e-07,1.985170190374449e-07,4.5306766956945356e-07,-1.5707963267948966,0.0
