calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y
3,0.05,0.009,20,-0.18671778554428536,0.13408087569763333,-0.05,0.01
0,0.05,0.009,20,-0.016543321248541683,-0.02014060424402428,-0.02,0.0
1,0.05,0.009,20,-0.007808811115991668,0.0339759982405891,0.0,0.019
2,0.05,0.009,20,-0.02844042193788767,-0.021740484748739918,-0.02,-0.019
3,0.05,0.009,20,-0.2168582520098984,0.1180091538305645,-0.05,0.01
0,0.05,0.009,20,-0.016955483551145293,-0.017745250117727245,-0.02,0.0
1,0.05,0.009,20,-0.008226928802782342,0.036767941783975445,0.0,0.019
2,0.05,0.009,20,0.04287748585924339,-0.022838503757161843,-0.02,-0.019
3,0.05,0.009,20,0.0555739188102046,0.2780838351483893,-0.05,0.01
0,0.05,0.009,20,-0.016023272196967756,-0.012963327085119988,-0.02,0.0
1,0.05,0.009,20,-0.00819439286622562,0.024511658305436966,0.0,0.019
2,0.05,0.009,20,0.029925750702022205,-0.015095304440913629,-0.02,-0.019
3,0.05,0.009,20,-0.25009327465005626,-0.05536692687991318,-0.05,0.01
0,0.05,0.009,20,-0.014574046288699538,-0.02566341157226586,-0.02,0.0
1,0.05,0.009,20,-0.013649216081219114,0.0315744660714155,0.0,0.019
2,0.05,0.009,20,-0.001008114827598227,-0.0012886325790840147,-0.02,-0.019
3,0.05,0.009,20,-0.27989100902748554,-0.01899534371441083,-0.05,0.01
0,0.05,0.0009,20,-0.01712635492942505,-0.027468072534915067,-0.02,0.0
1,0.05,0.0009,20,0.013017403672539889,0.039712207252738774,0.0,0.019
2,0.05,0.0009,20,-0.00996846741391649,0.007855017840014774,-0.02,-0.019
3,0.05,0.0009,20,-0.012257190634813342,0.1748588153922519,-0.05,0.01
0,0.05,0.0009,20,-0.016359440314312662,-0.0290313773823832,-0.02,0.0
1,0.05,0.0009,20,0.011779631196381033,0.0358557659021613,0.0,0.019
2,0.05,0.0009,20,-0.011847994747697387,-0.001054108071479305,-0.02,-0.019
3,0.05,0.0009,20,-0.17371524105074654,0.07817596482540107,-0.05,0.01
0,0.05,0.0009,20,-0.006606678407543592,-0.039664254265642435,-0.02,0.0
1,0.05,0.0009,20,0.01206464330440198,0.02828211984846968,0.0,0.019
2,0.05,0.0009,20,0.011602249257723483,0.0004503767613788052,-0.02,-0.019
3,0.05,0.0009,20,0.015328688934852286,0.054527996958609784,-0.05,0.01
0,0.05,0.0009,20,-0.009829722901122774,-0.026255957986028745,-0.02,0.0
1,0.05,0.0009,20,0.017230232947639236,0.023779169022162466,0.0,0.019
2,0.05,0.0009,20,-0.01766326808796031,-0.025931891335974466,-0.02,-0.019
3,0.05,0.0009,20,-0.00962136195423352,0.08904798224943887,-0.05,0.01
0,0.05,0.0009,20,-0.017066729867118012,-0.019028547863627603,-0.02,0.0
1,0.05,0.0009,20,0.012356925143299172,0.03567567765525875,0.0,0.019
2,0.05,0.0009,20,0.02240975683510063,-0.023267549285349933,-0.02,-0.019
3,0.05,0.0009,20,-0.021099140092839377,0.07382671499838997,-0.05,0.01
0,0.01,0.017,20,-0.01761291238469731,0.002728817401030441,-0.02,0.0
1,0.01,0.017,20,-0.0022523372615765283,0.011513869991196676,0.0,0.019
2,0.01,0.017,20,-0.02278096438078596,-0.017870037200349475,-0.02,-0.019
3,0.01,0.017,20,-0.04018546337117543,0.024487790766141958,-0.05,0.01
0,0.01,0.017,20,-0.017405918858249672,0.0025818250797809148,-0.02,0.0
1,0.01,0.017,20,-0.0030187009648364673,0.01152545422682973,0.0,0.019
2,0.01,0.017,20,-0.02078710255175242,-0.016304810276848287,-0.02,-0.019
3,0.01,0.017,20,-0.043517425200767595,0.028752557972398816,-0.05,0.01
0,0.01,0.017,20,-0.01798482178220537,0.0026546578880378606,-0.02,0.0
1,0.01,0.017,20,-0.0023669729176939275,0.012822967340654329,0.0,0.019
2,0.01,0.017,20,-0.02008898523839532,-0.01755675091949967,-0.02,-0.019
3,0.01,0.017,20,-0.04411048606709206,0.017855576892693636,-0.05,0.01
0,0.01,0.017,20,-0.01815965596122335,0.0021764755323728227,-0.02,0.0
1,0.01,0.017,20,-0.0012709390243671034,0.015418720769018084,0.0,0.019
2,0.01,0.017,20,-0.019252186160715844,-0.022519617306363763,-0.02,-0.019
3,0.01,0.017,20,-0.04391570166428809,0.03246001627886336,-0.05,0.01
0,0.01,0.017,20,-0.02076824574573627,0.0009312572837787223,-0.02,0.0
1,0.01,0.017,20,-0.0020430145715114043,0.01443586815025222,0.0,0.019
2,0.01,0.017,20,-0.0197978484939351,-0.023199358636874667,-0.02,-0.019
3,0.01,0.017,20,-0.05233445477508874,0.06540907565225795,-0.05,0.01
0,0.01,0.009,20,-0.023502836361913738,-0.0006895406931069881,-0.02,0.0
1,0.01,0.009,20,0.0037961732557154444,0.021052387833577144,0.0,0.019
2,0.01,0.009,20,-0.015140581780734179,-0.015310294757021187,-0.02,-0.019
3,0.01,0.009,20,-0.03909147367244843,-0.0067051268321474,-0.05,0.01
0,0.01,0.009,20,-0.022374552995770923,-0.0013193024081263884,-0.02,0.0
1,0.01,0.009,20,0.0026942684331872826,0.023928598373136642,0.0,0.019
2,0.01,0.009,20,-0.01710922303596893,-0.01468912219337833,-0.02,-0.019
3,0.01,0.009,20,-0.03247565542211734,0.008611783918532193,-0.05,0.01
0,0.01,0.009,20,-0.021609120472647667,0.00036628164292396454,-0.02,0.0
1,0.01,0.009,20,0.0014700700185463578,0.0278046560953541,0.0,0.019
2,0.01,0.009,20,-0.013515774908390371,-0.01969027979191884,-0.02,-0.019
3,0.01,0.009,20,-0.04352155342409485,0.0050527093464267925,-0.05,0.01
0,0.01,0.009,20,-0.023017085759106114,0.0021150042755473863,-0.02,0.0
1,0.01,0.009,20,0.0016756470022620184,0.026820834246806226,0.0,0.019
2,0.01,0.009,20,-0.014339180664464464,-0.01989699556055711,-0.02,-0.019
3,0.01,0.009,20,-0.028943831716327872,0.0032832494421083033,-0.05,0.01
0,0.01,0.009,20,-0.024347884227152092,0.002816446399048427,-0.02,0.0
1,0.01,0.009,20,0.002141176151133944,0.02416970727706785,0.0,0.019
2,0.01,0.009,20,-0.016447377304147713,-0.022011488480008588,-0.02,-0.019
3,0.01,0.009,20,-0.020359984776144938,0.0009896970594524997,-0.05,0.01
0,0.01,0.0009,20,-0.01818947745153489,0.0036701990819520275,-0.02,0.0
1,0.01,0.0009,20,0.0032855688836176964,0.02339424718207454,0.0,0.019
2,0.01,0.0009,20,-0.016070152419739057,-0.016934528864291233,-0.02,-0.019
3,0.01,0.0009,20,-0.0612658458909789,0.010935905771618192,-0.05,0.01
0,0.01,0.0009,20,-0.017929473057184293,0.0027609864088748593,-0.02,0.0
1,0.01,0.0009,20,0.00201953977470774,0.024984060330612307,0.0,0.019
2,0.01,0.0009,20,-0.016671716689030787,-0.0171468345460045,-0.02,-0.019
3,0.01,0.0009,20,-0.06169839923449803,0.015010129689724516,-0.05,0.01
0,0.01,0.0009,20,-0.017632725261306225,0.003153208671271967,-0.02,0.0
1,0.01,0.0009,20,0.0011460854888028327,0.026924407141707723,0.0,0.019
2,0.01,0.0009,20,-0.01565789907497311,-0.015695314633764734,-0.02,-0.019
3,0.01,0.0009,20,-0.06157654113616453,0.01250787689007036,-0.05,0.01
0,0.01,0.0009,20,-0.015350291581855064,0.0017361449685615502,-0.02,0.0
1,0.01,0.0009,20,0.00036045469344550454,0.024907912887944236,0.0,0.019
2,0.01,0.0009,20,-0.019563519255934237,-0.014498149938959174,-0.02,-0.019
3,0.01,0.0009,20,-0.0514321147513914,0.0043175653609792385,-0.05,0.01
0,0.01,0.0009,20,-0.01746690952548144,0.0038814348190682794,-0.02,0.0
1,0.01,0.0009,20,-0.0004164037081418215,0.027472970521779213,0.0,0.019
2,0.01,0.0009,20,-0.02108762180023753,-0.017111724658811285,-0.02,-0.019
3,0.01,0.0009,20,-0.05027991762908422,0.002023746771518264,-0.05,0.01
0,0.001,0.017,20,-0.02027780106038884,-0.0003879092216519783,-0.02,0.0
1,0.001,0.017,20,-6.292192722954411e-05,0.018691317098606573,0.0,0.019
2,0.001,0.017,20,-0.01978097554630025,-0.018685125583597553,-0.02,-0.019
3,0.001,0.017,20,-0.049497824673912894,0.00653399401296991,-0.05,0.01
0,0.001,0.017,20,-0.020307782841116503,-0.00034192562879048374,-0.02,0.0
1,0.001,0.017,20,-0.00012798972948657177,0.01891590924184114,0.0,0.019
2,0.001,0.017,20,-0.019828947401268563,-0.018464327434261844,-0.02,-0.019
3,0.001,0.017,20,-0.04969592341632443,0.006519372585586934,-0.05,0.01
0,0.001,0.017,20,-0.02049994646446629,-9.676489464578863e-05,-0.02,0.0
1,0.001,0.017,20,-9.433768895551669e-05,0.018878580611163303,0.0,0.019
2,0.001,0.017,20,-0.01974305239024963,-0.018599088046155014,-0.02,-0.019
3,0.001,0.017,20,-0.04987361198993263,0.006933415934927791,-0.05,0.01
0,0.001,0.017,20,-0.020532046111178686,-6.413430843889033e-05,-0.02,0.0
1,0.001,0.017,20,-5.72851489305238e-05,0.018475517074523634,0.0,0.019
2,0.001,0.017,20,-0.019745253174464787,-0.018631373112979546,-0.02,-0.019
3,0.001,0.017,20,-0.049828022367640425,0.007637718223873748,-0.05,0.01
0,0.001,0.017,20,-0.020503248133027323,-3.5645941551741875e-05,-0.02,0.0
1,0.001,0.017,20,1.497669158680406e-05,0.018529574233746793,0.0,0.019
2,0.001,0.017,20,-0.019402587821454802,-0.01861865870493525,-0.02,-0.019
3,0.001,0.017,20,-0.0493863071125291,0.0079167377223275,-0.05,0.01
0,0.001,0.009,20,-0.020382468474079086,-3.0320031318534908e-05,-0.02,0.0
1,0.001,0.009,20,1.3153298997864934e-05,0.018805323568043323,0.0,0.019
2,0.001,0.009,20,-0.020506505243232095,-0.018634241185001423,-0.02,-0.019
3,0.001,0.009,20,-0.05039003388514291,0.003155411692337678,-0.05,0.01
0,0.001,0.009,20,-0.020139338507197093,-0.00019009951672400744,-0.02,0.0
1,0.001,0.009,20,-3.4646851125046286e-06,0.019091300063643984,0.0,0.019
2,0.001,0.009,20,-0.020359931047380916,-0.01928974234554203,-0.02,-0.019
3,0.001,0.009,20,-0.04984138590246026,0.007171396068332478,-0.05,0.01
0,0.001,0.009,20,-0.019920881478731185,-0.00026653973692389256,-0.02,0.0
1,0.001,0.009,20,-1.4039302784834835e-05,0.019136867403018957,0.0,0.019
2,0.001,0.009,20,-0.020441049938178343,-0.01940874512203091,-0.02,-0.019
3,0.001,0.009,20,-0.04918930312501619,0.007202527878431817,-0.05,0.01
0,0.001,0.009,20,-0.019761414797501976,-0.0001663009773020476,-0.02,0.0
1,0.001,0.009,20,-3.378127302009854e-05,0.019432843669463972,0.0,0.019
2,0.001,0.009,20,-0.020629835289344055,-0.019427235886986752,-0.02,-0.019
3,0.001,0.009,20,-0.04938423668336363,0.00429239638652364,-0.05,0.01
0,0.001,0.009,20,-0.019691992777994848,-0.00012116074634247332,-0.02,0.0
1,0.001,0.009,20,6.759203814566657e-05,0.019420957439382568,0.0,0.019
2,0.001,0.009,20,-0.020781538283372748,-0.02011656637426837,-0.02,-0.019
3,0.001,0.009,20,-0.0495692055185566,0.004243981581150587,-0.05,0.01
0,0.001,0.0009,20,-0.019792928224320508,0.0008081474984935896,-0.02,0.0
1,0.001,0.0009,20,5.575437198112945e-06,0.018616306431588694,0.0,0.019
2,0.001,0.0009,20,-0.019809426873641886,-0.018391080898907737,-0.02,-0.019
3,0.001,0.0009,20,-0.05042552678939665,0.007639342082273193,-0.05,0.01
0,0.001,0.0009,20,-0.01983612308421305,0.0008593495778403686,-0.02,0.0
1,0.001,0.0009,20,-4.786809837733659e-05,0.018705718654165544,0.0,0.019
2,0.001,0.0009,20,-0.01983286497899337,-0.018242504191685105,-0.02,-0.019
3,0.001,0.0009,20,-0.05042064663607425,0.007022614199219136,-0.05,0.01
0,0.001,0.0009,20,-0.01983129771657918,0.0007136735309069721,-0.02,0.0
1,0.001,0.0009,20,-6.013832039906035e-05,0.0189101794714012,0.0,0.019
2,0.001,0.0009,20,-0.019814414484116635,-0.01846332565341131,-0.02,-0.019
3,0.001,0.0009,20,-0.05055366537981178,0.007775018592693283,-0.05,0.01
0,0.001,0.0009,20,-0.019759836234634308,0.0006771491423892506,-0.02,0.0
1,0.001,0.0009,20,-3.7194828290950174e-05,0.018979303646024626,0.0,0.019
2,0.001,0.0009,20,-0.019768287740787024,-0.01867363957759947,-0.02,-0.019
3,0.001,0.0009,20,-0.05062337421774346,0.009275819159499021,-0.05,0.01
0,0.001,0.0009,20,-0.01988124145692589,0.0006235215981388345,-0.02,0.0
1,0.001,0.0009,20,-5.369954733076935e-05,0.018841206270706227,0.0,0.019
2,0.001,0.0009,20,-0.019625081936513085,-0.0188139994116772,-0.02,-0.019
3,0.001,0.0009,20,-0.05197561886137748,0.008767754765688866,-0.05,0.01
