calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high,n_outer,n_inner,n_limbs
3,0.001,0.0009,10,-4.331319064680521e-06,2.197005769956871e-06,-0.01,0.01,1.4144251294028435e-07,3.5203415001694275e-08,3.5203415001694275e-08,4.1283066240775376e-07,-1.5707963267948966,1.5707963267948966,2,10,5
0,0.001,0.0009,10,-1.8362202883009652e-06,-3.951757080737626e-07,-0.01,0.01,1.7559849521600526e-07,-1.3642290921379786e-07,-1.3642290921379786e-07,5.065597264301841e-07,-1.5707963267948966,1.5707963267948966,2,10,5
1,0.001,0.0009,10,-4.841190812421158e-06,2.725149830086424e-06,-0.01,0.01,1.5509424453767567e-07,4.6119086718142477e-08,4.6119086718142477e-08,3.489038524103804e-07,-1.5707963267948966,1.5707963267948966,2,10,5
2,0.001,0.0009,10,-4.856510450917736e-06,1.1227093161768833e-06,-0.01,0.01,1.254239250915843e-07,-2.033490194572512e-09,-2.033490194572512e-09,5.780983319029632e-07,-1.5707963267948966,1.5707963267948966,2,10,5
3,0.001,0.0009,10,-4.633261625016488e-06,1.1792086185419912e-06,-0.01,0.01,1.2745884046473826e-07,-7.827637696175576e-09,-7.827637696175576e-09,5.409830940712761e-07,-1.5707963267948966,1.5707963267948966,2,10,5
0,0.001,0.0009,10,-2.037739086268169e-06,-8.052544717331477e-07,-0.01,0.01,1.5444527471895028e-07,-1.2360692735693466e-07,-1.2360692735693466e-07,6.07320131702381e-07,-1.5707963267948966,1.5707963267948966,2,10,5
1,0.001,0.0009,10,-4.646325926582703e-06,3.13659300884881e-06,-0.01,0.01,1.6395770153552056e-07,5.65621984930564e-08,5.65621984930564e-08,3.309769353179199e-07,-1.5707963267948966,1.5707963267948966,2,10,5
2,0.001,0.0009,10,-4.854748253028385e-06,1.0770434300511093e-06,-0.01,0.01,1.228928933982991e-07,2.2019280047877283e-09,2.2019280047877283e-09,6.384942605497019e-07,-1.5707963267948966,1.5707963267948966,2,10,5
3,0.001,0.0009,10,-4.9063804126207505e-06,1.2728862520156888e-06,-0.01,0.01,1.2814196027396261e-07,1.1218206901377565e-09,1.1218206901377565e-09,5.267138289524157e-07,-1.5707963267948966,1.5707963267948966,2,10,5
0,0.001,0.0009,10,-2.3849897008273347e-06,-1.2059962082239938e-06,-0.01,0.01,1.435603921431703e-07,-5.7132157030965644e-08,-5.7132157030965644e-08,4.461814599172341e-07,-1.5707963267948966,1.5707963267948966,2,10,5
1,0.001,0.0009,10,-4.38527974702924e-06,3.6295850412890663e-06,-0.01,0.01,1.8322249569596853e-07,8.59597436826613e-08,8.59597436826613e-08,3.288705135910445e-07,-1.5707963267948966,1.5707963267948966,2,10,5
2,0.001,0.0009,10,-4.778238004975406e-06,1.3072442236824453e-06,-0.01,0.01,1.2450855359067764e-07,1.4974757009104865e-08,1.4974757009104865e-08,6.086000853105594e-07,-1.5707963267948966,1.5707963267948966,2,10,5
3,0.001,0.0009,10,-4.8752110473604865e-06,1.2002874387679073e-06,-0.01,0.01,1.2627469903685404e-07,-1.5757957703914577e-11,-1.5757957703914577e-11,5.605727549163833e-07,-1.5707963267948966,1.5707963267948966,2,10,5
0,0.001,0.0009,10,-2.9007862966559687e-06,-6.132410573259791e-07,-0.01,0.01,1.507319902601778e-07,-1.3149413167732234e-08,-1.3149413167732234e-08,3.299958203027491e-07,-1.5707963267948966,1.5707963267948966,2,10,5
1,0.001,0.0009,10,-4.359412221059293e-06,2.710265908804791e-06,-0.01,0.01,1.542153886702366e-07,6.388652584387136e-08,6.388652584387136e-08,3.9148467676464335e-07,-1.5707963267948966,1.5707963267948966,2,10,5
2,0.001,0.0009,10,-4.62857646740727e-06,1.1357666574602187e-06,-0.01,0.01,1.21281716265491e-07,1.2585801387379721e-08,1.2585801387379721e-08,6.940496484786889e-07,-1.5707963267948966,1.5707963267948966,2,10,5
3,0.001,0.0009,10,-4.364589291563727e-06,8.93877177981092e-07,-0.01,0.01,1.2959602412970502e-07,-3.14932715172867e-08,-3.14932715172867e-08,5.408922329034171e-07,-1.5707963267948966,1.5707963267948966,2,10,5
